1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
1,0.0005,5e-05
0.99642,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
1,0.0005,5e-05
1,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.81584,0.001,0.0001
1,0.0005,5e-05
0.49416,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.78121,0.001,0.0001
1,0.0005,5e-05
0.60724,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.88083,0.001,0.0001
0.57939,0.0005,5e-05
0.8155,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.65191,0.001,0.0001
1,0.0005,5e-05
0.76352,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.94319,0.001,0.0001
1,0.0005,5e-05
0.64254,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
1,0.0005,5e-05
0.60712,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.68984,0.001,0.0001
1,0.0005,5e-05
0.46936,0.0001,1e-05
1,0.01,0.001
1,0.005,0.0005
1,0.004,0.0004
1,0.00375,0.000375
1,0.0035,0.00035
1,0.00325,0.000325
1,0.003,0.0003
1,0.002,0.0002
0.71529,0.001,0.0001
0.7556,0.0005,5e-05
0.46395,0.0001,1e-05
