1,0.003,0.0003
1,0.002,0.0002
0.91113,0.001,0.0001
0.99881,0.0005,5e-05
0.53929,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
1,0.0005,5e-05
0.41938,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
0.89976,0.001,0.0001
1,0.0005,5e-05
0.49278,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
0.92977,0.001,0.0001
1,0.0005,5e-05
0.5383,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
0.86648,0.0005,5e-05
0.53208,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
0.91304,0.0005,5e-05
0.45811,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
1,0.001,0.0001
0.85689,0.0005,5e-05
0.52618,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
0.97559,0.001,0.0001
1,0.0005,5e-05
0.52336,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
0.75553,0.001,0.0001
0.68469,0.0005,5e-05
0.51519,0.0001,1e-05
1,0.003,0.0003
1,0.002,0.0002
0.81405,0.001,0.0001
0.92595,0.0005,5e-05
0.49505,0.0001,1e-05
