0.55055,0,0.17707,0.29359,0,0.12781,0.1979,0.12691,0.070244,0,0,0,0.24588,0,0.10063,0.091141,0,0.37846,0.25287,0,0.064109,0.23426,0.068643,0.092808,0.28797,0.24151,0,0,0.079369,0.091775,0.12163,0.76436,0.055969,0,0,0,0.21786,0.28435,0.10503,0.09372,0,0.82886,0.16394,0.31482,0,0.096441,0.05539,0.85015,0,0,0,0.28854,0.12496,0.16416,0.19636,0,0.10469,0.15307,0.26987,0,0.052994,0.22729,0.083974,0.075638,0,0,0.1623,0.79519,0.069286,0.13079,0.057556,0.44702,0,0.055915,0,0.37433,0.41349,0.51846,0,0.12861,0.58977,0,0.19315,0,0.29309,0.10096,0.25695,0,0.36988,0.33635
0,0.065441,0.92692,0.27724,0.29266,0,0.21058,0.47999,0.071955,0.41451,0,0,0.070098,0.23714,0.11332,0,0,0.14819,0.12296,0.3043,0.070374,0,0.089985,0.19894,0,0.13392,0,0.20635,0,0.24837,0.05018,0.22854,0.5748,0.074034,0.30178,0.087381,0,0.68133,0,0.060034,0.0724,0.43517,0.09773,0.60282,0.075011,0.094203,0.43316,0,0.074956,0,0,0.49972,0.087557,0.29675,0.094578,0.33601,0.081622,0.1276,0,0.1132,0,0.17967,0.10227,0.13815,0.13553,0.84475,0.37413,0.42903,0,0.95342,0.31177,0.30474,0.17464,0.23212,0.44353,0.46083,0.13941,0.096846,0,0,0.080487,0.4654,0,0.54594,0.0697,0.10073,0,0.2539,0.057723,0.16071
0,0,0.58469,0,0.40321,0.082462,0.36115,0.16158,0,0.058387,0.24588,0.070098,0,0.10332,0.25079,0,0.16157,0,0.2637,0.055872,0.16868,0.10988,0.10682,0.54194,0,0.14823,0.49757,0.05506,0.55411,0.25789,0.14553,0,0.062022,0.14282,0,0.22258,0.13936,0.2267,0.093289,0,0.49164,0.2279,0,0.37359,0.40991,0,0.060109,0.41446,0.96852,0.093651,0.30935,0,0.089823,0.080187,0.086894,0.28956,0.053611,0.07926,0.18521,0.26417,0.069483,0,0.26323,0,0.35073,0,0.13857,0.11551,0,0.14084,0.067159,0.64743,0.34636,0.68395,0.24998,0,0.15886,0.57439,0,0.29793,0.12555,0.87142,0.21998,0.1172,0.48674,0.16574,0,0.18182,0,0.088432
0.44966,0.087564,0.084065,0.067929,0,0.11338,0.10182,0.2157,0,0.21954,0,0.23714,0.10332,0,0,0.1616,0.2758,0,0.17764,0.18136,0.27802,0.48894,0,0.050242,0,0.15475,0.058697,0,0,0.076695,0.29808,0.37775,0.0581,0.17092,0,0.26851,0,0.52916,0.37278,0.19689,0.44941,0,0.051573,0.078954,0.19216,0.15183,0.47526,0.081291,0.81892,0.39995,0,0.26391,0,0.083715,0.084333,0.17235,0,0.33615,0.2347,0,0.21785,0.069645,0.068979,0.32951,0.1931,0.063726,0,0.20356,0.17156,0.54266,0.22789,0.56302,0.3319,0.28912,0.095278,0.34309,0,0.059233,0,0.13399,0.35788,0.27462,0,0.34495,0,0.073556,0,0.13376,0.24691,0
0.12285,0,0.21811,0.14481,0.5608,0.29089,0.67306,0,0.42383,0.51927,0.10063,0.11332,0.25079,0,0,0,0.05283,0,0.16474,0.08806,0.20998,0.096728,0.11403,0.052877,0,0.20901,0.21739,0,0,0,0.59288,0.28117,0,0.15022,0.12751,0.19744,0.081237,0.059861,0.46764,0.34197,0.30771,0.17533,0.44521,0.10033,0,0,0.071181,0.20741,0,0.25431,0.093888,0.1713,0.083645,0.11547,0.13323,0,0.092111,0.45015,0.38761,0,0.32327,0.11992,0.42783,0.63404,0.090256,0.084381,0,0.1456,0.5525,0.060641,0.45051,0,0.07824,0.31104,0.35006,0.61954,0.53062,0.41421,0.44106,0,0.1308,0.15686,0.46958,0,0.40179,0,0.4091,0.71495,0.061264,0
0.22864,0.38358,0.50679,0.085002,0.099992,0.42097,0,0.064377,0.58589,0.34919,0.091141,0,0,0.1616,0,0,0.12668,0.32408,0.059987,0,0.29369,0.29519,0.69158,0.21692,0.4409,0.6998,0.28701,0.3515,0.064586,0.26347,0.098843,0.11511,0.31197,0.5708,0.16556,0.27706,0.19193,0.089758,0,0.23377,0.20083,0.11703,0.41369,0.28753,0.16426,0,0.545,0,0.35582,0.68813,0.2671,0.089254,0.16414,0.36525,0.73949,0,0.05059,0.060122,0.26955,0,0,0.11466,0,0.1471,0.055634,0.18082,0.066423,0.42747,0,0.33451,0.53786,0.080459,0.060448,0.10167,0,0.22651,0.61969,0.23202,0,0,0,0,0.36159,0.31013,0.06433,0.058043,0.072634,0.054036,0.34297,0.23052
0.42676,0.80018,0.08018,0,0,0.11076,0.28086,0.37102,0.079098,0.30507,0,0,0.16157,0.2758,0.05283,0.12668,0,0.36478,0,0,0.13147,0,0.22354,0.30807,0.24226,0,0.45016,0,0.4274,0.31673,0.097774,0.32077,0.15694,0.056863,0.1792,0.31183,0.24849,0,0.10372,0.064931,0,0.57055,0.29111,0.41979,0.14736,0.18821,0.25142,0.05485,0,0.52098,0.12354,0.57108,0.24186,0.23584,0,0,0.39003,0.073425,0,0,0.060695,0.070818,0,0,0.1222,0.13092,0.056326,0,0,0.1538,0.18329,0.050301,0.17696,0.1172,0.066282,0.17209,0,0.34673,0.71914,0.29531,0.38707,0,0,0.18968,0,0,0.090416,0.091244,0.31352,0.097662
0.26067,0.50286,0.28782,0.25074,0.30319,0.20615,0.21274,0.073582,0.075248,0,0.37846,0.14819,0,0,0,0.32408,0.36478,0,0,0.15426,0.058004,0.12849,0.17213,0,0.56613,0,0.378,0,0.12447,0.28316,0,0.16568,0,0.31658,0,0.093689,0.22545,0,0,0.08912,0.94932,0.2573,0,0.078363,0,0,0.19012,0,0,0,0.18235,0,0.05072,0.21292,0.16092,0.23466,0,0.20341,0.47685,0,0,0.22414,0.41551,0.14358,0.10011,0,0,0.15252,0,0.083014,0.27449,0.099649,0.25112,0,0.11062,0.20872,0.16483,0.34291,0.38937,0.24679,0,0.51341,0.29407,0,0,0.32496,0.17221,0.17631,0.054276,0.89879
0.26741,0.41409,0.39683,0.068069,0.58509,0.26472,0.12011,0.15627,0.11163,0,0.25287,0.12296,0.2637,0.17764,0.16474,0.059987,0,0,0,0.37361,0,0.17747,0.095826,0.52844,0.10896,0.19127,0.078134,0.46513,0.19117,0.59116,0,0.12138,0.12343,0.2798,0.073356,0,0.12875,0,0.16867,0.11683,0,0.095459,0.18041,0.58995,0.46639,0.48369,0.17931,0,0,0.32791,0.13304,0.083312,0.24168,0.32283,0.46104,0.3673,0.89041,0.10499,0.29216,0.46504,0.27702,0,0.11253,0,0.40202,0.26094,0.15116,0,0,0.44687,0.14747,0,0,0.52674,0.77611,0.073794,0.13604,0.37944,0.21125,0.080295,0,0.093246,0.082959,0.099391,0.11157,0.59585,0.33096,0.1513,0.12446,0.24525
0.6768,0.91907,0.37952,0.13964,0.23759,0.14157,0.21479,0,0.32062,0.12518,0,0.3043,0.055872,0.18136,0.08806,0,0,0.15426,0.37361,0,0.1211,0.12674,0,0.37803,0.10113,0,0.51959,0.48357,0.08951,0.064232,0,0.33091,0.089155,0.33411,0.17074,0,0,0.38892,0.2435,0.17366,0,0.23603,0.26139,0.49514,0.14997,0.16145,0.45046,0.091086,0.14531,0.76806,0,0.056358,0.094121,0.18455,0.1032,0.052597,0.11243,0.072595,0.16152,0.14571,0.29283,0.26481,0.15171,0.32137,0.24517,0.42633,0.05548,0.2083,0.28351,0.37192,0.53725,0.062807,0.27041,0,0.39029,0.10246,0.86273,0.054963,0,0.33633,0.18392,0.0594,0,0.29569,0.059851,0.15031,0.25642,0,0.29483,0
0.43836,0.28059,0.2067,0.11752,0.50358,0.16901,0,0.3327,0.15382,0.39344,0.064109,0.070374,0.16868,0.27802,0.20998,0.29369,0.13147,0.058004,0,0.1211,0,0.38894,0,0.27803,0.24808,0.30361,0.25464,0.15236,0,0.1539,0.77852,0.14342,0.18233,0,0.17955,0.18171,0.17903,0.097326,0.14381,0.22309,0.21613,0.089006,0.30913,0.10539,0.10815,0.11433,0,0,0.13712,0.17534,0,0.13196,0.1664,0,0,0,0.14157,0,0.10605,0.36048,0.48194,0.54601,0,0.055954,0,0.24771,0.19631,0,0.0889,0.30893,0.28935,0.33613,0.39324,0,0.49187,0,0.10592,0.26105,0.13862,0.18089,0.064949,0.416,0.48955,0.10009,0,0.20398,0.12471,0.05827,0.26644,0
0,0,0,0.14074,0.33318,0.2307,0.12219,0.31752,0.7448,0.22394,0.23426,0,0.10988,0.48894,0.096728,0.29519,0,0.12849,0.17747,0.12674,0.38894,0,0.088794,0.19297,0.21218,0.3859,0.056512,0.75581,0.32061,0.16062,0.4165,0.11056,0.46414,0.47704,0.08672,0.79401,0.14452,0.36605,0,0,0.1178,0.1485,0,0.332,0.11221,0,0.23129,0.15389,0.054761,0.1626,0.71315,0.36544,0.54291,0.053822,0.20668,0.15666,0.1527,0,0.27664,0.43767,0,0.12498,0.09356,0.060843,0.12633,0.11108,0.21636,0.077888,0.17206,0.40532,0.28708,0.14397,0.85079,1,0.12231,0.33285,0.20188,0.38732,0,0.3216,0.07847,0.051558,0.065741,0.47758,0.11558,0.23091,0.18858,0.094988,0.22783,0.13932
0.20601,0,0.40578,0.37655,0.10693,0,0.13682,0,0,0.32233,0.068643,0.089985,0.10682,0,0.11403,0.69158,0.22354,0.17213,0.095826,0,0,0.088794,0,0.4973,0.15273,0.28282,0,0.12624,0.11922,0.36268,0.61568,0.45541,0,0.10267,0.31616,0,0,0.05516,0,0.22345,0.10763,0.19696,0.08565,0.27242,0,0,0.15589,0.219,0,0.13382,0.55517,0.36557,0,0,0.050596,0.19893,0.51457,0.27563,0.14858,0,0,0.30058,0,0.68538,0,0,0.34078,0,0.37264,0.13003,0.17025,0.16576,0.18872,0.20584,0.30838,0.47342,0.18995,0.44796,0.16983,0.094324,0.32639,0,0.06184,0.13311,0.15007,0,0.24659,0,0,0
0.30732,0,0.53407,0.29255,0.077025,0.38781,0.36848,0.1707,0.27875,0.15759,0.092808,0.19894,0.54194,0.050242,0.052877,0.21692,0.30807,0,0.52844,0.37803,0.27803,0.19297,0.4973,0,0.38967,0.13332,0.055764,0.13766,0.087679,0.85191,0,0.4317,0.08117,0.13126,0.10855,0.14797,0.11469,0,0.80035,0.087993,0,0.61995,0.19454,0.06251,0,0,0.42042,0.23458,0.33231,0,0.082667,0.13643,0.15334,0.088017,0.12299,0.16306,0.31995,0.32755,0.45705,0,0.36167,0,0.3471,0,0,0.085965,0,0,0.11545,0.084657,0,0,0.054257,0.12968,0.20465,0.10981,0.17272,0.19145,0.3078,0.053207,0.36733,0.065044,0.10504,0.11627,0.1146,0.10867,0.12441,0.22173,0.26377,0.094359
0,0.53864,0.51888,0.30338,0.43117,0.076829,0.57249,0.34472,0.29008,0,0.28797,0,0,0,0,0.4409,0.24226,0.56613,0.10896,0.10113,0.24808,0.21218,0.15273,0.38967,0,0.066779,0.50216,0.58164,0,0.39052,0.25764,0,0,0.12683,0.25257,0,0,0.45588,0.054707,0.38737,0.14326,0,0.32555,0,0.29752,0,0,0.34649,0.086766,0.32011,0.089474,0.32923,0.42555,0.28225,0,0.24975,0.17999,0,0,0.33616,0.16744,0.12067,0.14445,0,0.20197,0.12621,0.093074,0,0.37241,0.30471,0.20655,0.11521,0.25379,0.79109,0.10096,0.058317,0,0.1337,0.052883,0.54455,0,0.18517,0.36926,0.086519,0,0.12038,0.069161,0.8493,0.14671,0
0.054743,0.092704,0.13364,0.61855,0.13875,0.48436,0.96156,0.21716,0.068051,0.58504,0.24151,0.13392,0.14823,0.15475,0.20901,0.6998,0,0,0.19127,0,0.30361,0.3859,0.28282,0.13332,0.066779,0,0.22083,0.084735,0.55337,0.052223,0.32601,0.098743,0.34362,0.088856,0.63179,0,0.099382,0.28989,0.11535,0.50635,0.13124,0.086089,0,0.31073,0.22302,0,0.71892,0.12991,0.45589,0.13829,0.6279,0,0.16602,0,0.33363,0.18153,0.94373,0.13739,0.088769,0,0.092748,0.18896,0.12788,0.34022,0.066267,0,0.14303,0.20531,0.3906,0,0.13829,0.85848,0.26133,0.17178,0.42432,0.054509,0.31168,0.15679,0.27145,0.077241,0.089954,0.072289,0,0.23504,0,0.093242,0.22871,0,0.059937,0.08295
0.40018,0.079252,0.31782,0.07575,0.31229,0.19853,0.052141,0,0.57685,0,0,0,0.49757,0.058697,0.21739,0.28701,0.45016,0.378,0.078134,0.51959,0.25464,0.056512,0,0.055764,0.50216,0.22083,0,0.53312,0.33878,0.12531,0,0.26858,0.23902,0.72994,0,0.15666,0.3743,0.37514,0.1454,0.12191,0.54997,0.41788,0.14971,0.55482,0.058595,0.28296,0.059982,0,0.064254,0,0,0.23515,0.35885,0,0,0,0,0,0.090417,0,0,0.2795,0,0.18184,0.080527,0.31665,0.41912,0.2134,0.09097,0,0.13908,0,0,0.082492,0.055081,0.31547,0,0.11883,0.097559,0.084709,0.43465,0.23385,0.67602,0.23521,0.36883,0,0.081665,0.22603,0.41793,0.18958
0,0,0,0.14588,0.27153,0.4795,0.25161,0,0.58437,0.20425,0,0.20635,0.05506,0,0,0.3515,0,0,0.46513,0.48357,0.15236,0.75581,0.12624,0.13766,0.58164,0.084735,0.53312,0,0.19089,0.10098,0,0.16695,0,0.051182,0.50806,0,0.088993,0.50324,0.11371,0.11217,0.49338,0.19566,0.08875,0,0.15162,0,0.13626,0.071959,0,0.33922,0.15803,0,0.38867,0.19368,0.18112,0.24163,0.5343,0.44434,0.096458,0.15419,0,0.3444,0,0.099317,0.51135,0,0,0.10324,0.10592,0.16862,0.094914,0,0,0.27308,0.74264,0.39274,0.19477,0.30198,0.84141,0.064673,0.23124,0.66467,0,0.12498,0.11598,0,0,0.14636,0,0.077418
0,0,0,0.26899,0.084764,0.16975,0.14389,0.050407,0.49209,0,0.079369,0,0.55411,0,0,0.064586,0.4274,0.12447,0.19117,0.08951,0,0.32061,0.11922,0.087679,0,0.55337,0.33878,0.19089,0,0.6641,0.080349,0.27175,0,0.19122,0.10399,0.1278,0.28561,0.28326,0.14011,0.50859,0.10384,0,0.13677,0.11154,0,0.67575,0.44978,0,0.30129,0,0.074282,0,0.54133,0.66265,0.18537,0.30819,0.088886,0,0,0.075136,0.40795,0.10672,0,0.14673,0.10744,0,0.44885,0.93459,0.18174,0,0.51693,0.49137,0.68856,0.62595,0.07066,0.24876,0.067435,0.07696,0,0.088728,0.070221,0,0.14344,0.064597,0.27139,0.115,0.056792,0.13081,0.15766,0.47887
0.3899,0.059913,0,0.36366,0.057979,0.34893,0.37937,0.12601,0,0.69823,0.091775,0.24837,0.25789,0.076695,0,0.26347,0.31673,0.28316,0.59116,0.064232,0.1539,0.16062,0.36268,0.85191,0.39052,0.052223,0.12531,0.10098,0.6641,0,0.34915,0.12761,0.85373,0.3289,0.059154,0.317,0.14071,0.29134,0,0,0.67693,0.20515,0.18608,0.0924,0.077624,0,0,0.22324,0.15607,0.35507,0.47058,0.16568,0.4803,0.23634,0.074781,0.24628,0.075086,0,0.11038,0.50821,0,0,0.20716,0,0.49005,0.059102,0.24722,0.061613,0.093499,0.067434,0.32304,0.6137,0.12467,0.15767,0.21119,0.26013,0.52288,0.21738,0,0.2781,0.10146,0,0,0.31289,0.69153,0.16356,0.12423,0.28218,0.085082,0.22971
0,0.050754,0.22565,0,0.85471,0,0.073663,0.26204,0.093252,0.079036,0.12163,0.05018,0.14553,0.29808,0.59288,0.098843,0.097774,0,0,0,0.77852,0.4165,0.61568,0,0.25764,0.32601,0,0,0.080349,0.34915,0,0.12717,0.43238,0,0,0.2008,0,0.12248,0,0.058479,0.085406,0,0.12036,0,0.5644,0.21649,0,0.31753,0.12494,0,0.40849,0.25844,0.091838,0.086689,0,0.14786,0.4144,0.18729,0.24929,0,0.23501,0,0.14126,0,0,0.054924,0,0,0.26224,0.079962,0.81138,0.39756,0.053465,0.052029,0,0,0.23048,0,0.9,0,0.16576,0.60109,0.16243,0.78828,0.26627,0.90768,0.22047,0.49332,0,0.14111
0.37516,0.708,0.38418,0.14314,0,0,0.20185,0.09646,0.10787,0.16073,0.76436,0.22854,0,0.37775,0.28117,0.11511,0.32077,0.16568,0.12138,0.33091,0.14342,0.11056,0.45541,0.4317,0,0.098743,0.26858,0.16695,0.27175,0.12761,0.12717,0,0.053304,0.13076,0.097513,0.30118,0,0.33085,0.17911,0.12225,0.05247,0,0.053016,0,0.50414,0.22771,0,0.41023,0,0.24555,0.39053,0.10256,0,0,0.31089,0.095763,0.74626,0.12591,0,0.58638,0.055841,0,0.19653,0.15887,0.5898,0.60623,0.13254,0.60343,0.084566,0.20695,0.5504,0.23245,0.18853,0.14017,0.31022,0.39891,0,0.26507,0.24792,0.226,0.44043,0.058412,0.34741,0.094059,0.17955,0,0,0.24204,0.06401,0.28425
0.26559,0.44398,0.17724,0,0.19857,0.28994,0.10206,0.22916,0.13923,0.48445,0.055969,0.5748,0.062022,0.0581,0,0.31197,0.15694,0,0.12343,0.089155,0.18233,0.46414,0,0.08117,0,0.34362,0.23902,0,0,0.85373,0.43238,0.053304,0,0.25679,0.075355,0,0,0,0.22056,0.058888,0,0.18036,0.084909,0.055244,0.72073,0.5497,0.097412,0,0.68014,0.53832,0.20509,0.13447,0.27102,0,0,0,0.29203,0.54829,0.1957,0.079333,0.31467,0.11897,0.15427,0.32771,0.097017,0.46959,0.20709,0.19966,0.41847,0.067245,0.60122,0.064672,0,0.35066,0,0.075026,0.60109,0.39277,0.055607,0.15661,0.074608,0.098763,0.069384,0.053594,0.19624,0,0.40796,0.27252,0.079053,0.089448
0.24728,0.14614,0,0.2796,0.079864,0.27491,0.096116,0.24983,0,0,0,0.074034,0.14282,0.17092,0.15022,0.5708,0.056863,0.31658,0.2798,0.33411,0,0.47704,0.10267,0.13126,0.12683,0.088856,0.72994,0.051182,0.19122,0.3289,0,0.13076,0.25679,0,0.097051,0.40963,0.21464,0,0,0,0.45202,0,0.28542,0,0.1403,0.14755,0,0,0.077355,0,0,0,0.051196,0.10716,0.32677,0.27423,0.19965,0.20853,0,0.13356,0,0.12203,0.47457,0.18143,0.17262,0,0.21815,0.089802,0.31179,0.32151,0.82848,0.11686,0,0,0.16303,0.13814,0.097411,0.34671,0.24067,0.061024,0,0,0.23127,0.33262,0,0.069535,0.33171,0.15278,0,0.28944
0,0.26914,0.078792,0.075612,0.23385,0,0.050962,0.098413,0.2419,0.06056,0,0.30178,0,0,0.12751,0.16556,0.1792,0,0.073356,0.17074,0.17955,0.08672,0.31616,0.10855,0.25257,0.63179,0,0.50806,0.10399,0.059154,0,0.097513,0.075355,0.097051,0,0.29636,0,0.13358,0.3295,0.35353,0,0.070472,0,0.19678,0.46663,0.43359,0.31539,0.32483,0,0.43305,0.2241,0.090178,0,0.34513,0,0.24092,0.62276,0,0.10269,0.21217,0.2404,0.087315,0,0,0,0.37953,0.36325,0.28334,0.18644,0.13324,0.15077,0,0.26322,0.38628,0,0.15019,0.22602,0.60198,0.066818,0.32559,0.16282,0.084535,0.083541,0,0.30278,0,0,0,0.099981,0
0.55278,0.10778,0,0.34899,0.90606,0.27608,0.054485,0.050349,0.072172,0.15613,0,0.087381,0.22258,0.26851,0.19744,0.27706,0.31183,0.093689,0,0,0.18171,0.79401,0,0.14797,0,0,0.15666,0,0.1278,0.317,0.2008,0.30118,0,0.40963,0.29636,0,0.42681,0.077565,0.066627,0.30398,0.41618,0,0.20469,0.22027,0.34038,0.086915,0.14234,0.054509,0.089169,0.14162,0.20399,0.2916,0.1022,0.13177,0,0.064888,0.2847,0.33433,0,0.22934,0.068912,0.16789,0.4702,0.26852,0.099653,0.1065,0.23001,0.1022,0.33757,0.32814,0,0.053282,0.91406,0.71929,0,0.099782,0,0.14618,0.10718,0.052378,0,0,0.4531,0,0.2706,0.13896,0.086766,0.42477,0.19424,0.18166
